smiles,ox
CCC1(C)CN1,5.897641717
CC1(CC1N)NC,3.7775521
CC1CN=C(N1)C,5.309001202
CC=CCN(C)C,4.894676208
CCN(C(C)C)C,4.78170487
CC(=CC(=C)C)C,5.349496419
CC(C1(O)CC1)O,5.624639673
C=CC(C=C)C=C,6.314448065
CC1C=CC(=C)C1,5.558906537
NCC1CCCO1,5.488415786
C=CC(C(C)C)O,6.268953597
C1CCC2(C1)CN2,5.866861352
COC(C=C)CO,6.101225902
C=CCCNC=N,5.791410072
CC(C(O)C)C=C,6.112928545
COC(=C)CC=C,5.79503395
CCNCC(C)C,5.197823613
C1CCC2C(C1)C2,5.939947716
COC(=CC)C=C,5.387772627
O=CCCC(C)C,6.822549693
CNCCON=C,5.300386073
OCC(OC)(C)C,6.08241877
CCCC1(O)CC1,5.588675482
CN(NC=O)CC,5.190339035
CC(C#C)(CC)O,6.711123799
C1=CCC2C(C1)C2,5.494093689
CC(=C(C)C)C,5.452613747
CC1NCC(C1)C,5.144298843
CC(C(N)C)C=C,4.986684918
CCC(CN)CN,5.314717365
CCC1(C)CCC1,6.328533529
COCC(C=C)O,6.636707015
CC1CCC1(C)O,5.635348121
CC(C=O)COC,6.446536173
CCCC(=C)C=C,5.890799955
C=CC=CC1CC1,5.394162979
N1CCC2C(C1)C2,4.948576957
CC(C(=C)C=C)N,5.564613366
NCCCNC=O,5.641324398
CCNCC(O)C,5.21305952
COC(OC)(C)C,6.627321096
CCN(CC)C,4.862452305
OCCC(N)(C)C,5.636032406
CC(C1(N)CC1)N,4.790612195
CCC(N1CC1)C,5.673363154
CCCC#CCC,6.63805368
OCC#CC(C)C,6.55007038
CCC=CCN,5.613136217
CCCC1(C)CN1,5.909900507
CC1=CCCCC1,5.719132729
CCC(=NC)NC,5.38164862
CC(NC)CC#N,5.433591509
CC=CC1OC1C,6.019658315
OCC(C=O)(C)C,6.473085629
CC(OC=C)CN,5.353804473
CCCN(C=N)O,5.653699952
CC(C(N)C)O,5.555632134
CC1COC=CC1,5.529417678
CC1CCOCC1,6.329194113
OCCNCC,5.279994013
CCNC(=O)NC,5.972155293
CC(CC(=C)C)O,6.140302806
CC#CCC1CC1,6.590575256
CCOC=C(C)C,5.140575072
COCCN1CC1,5.786320343
CC1=C(C)CC=C1,5.145786599
CCC1NCC1N,4.330826313
C1CC2C(C1)CO2,6.278099866
OCCN(C)C,4.965347996
C=COCC1CC1,5.935948402
CCC(=C)C(N)C,5.576257423
CCN(C(=N)C)O,5.578208072
CC(=C)C(CO)O,6.172383794
OCCNC1CC1,4.976175929
CC(C(O)C)CN,5.574979848
CCC(=CC)CC,5.783648074
CC1(CO)CCN1,5.367027445
CC1NC1CC=C,6.033909116
OCC(=O)C(C)C,6.4236005
NCCC(CC)C,5.632859856
OC1CCCCC1,6.553171364
CCC1CCCC1,7.057281025
CCC1COCO1,6.565326451
CC(C=C)C=NN,5.574778266
CC(OC)CC=C,6.203720307
CC1(C)OCOC1,6.48803081
CC1CC(N1)C,5.303890221
COC1CNCC1,5.127300507
CC(N1CC1)(C)C,5.52438025
CCC#CC1CC1,6.02092985
CON=CC(C)C,6.39928472
C=CC1(O)CCC1,5.697783617
CCC(C1CC1)N,5.651949579
CC=CC(=C)CC,5.600630946
CC(CC1CC1)N,5.617841694
CC(=C)OC(=C)C,5.723358905
C1CNC2(C1)CC2,4.426314489
CN(CC)CC#C,5.230330324
CC=CCCCN,5.575799619
CCC(=NN)C=C,5.197984024
CN(CC1CC1)C,4.891883475
CC1CCC(=C)O1,5.542451585
C=CCC1CCO1,6.308193388
NC1CC(C1)(C)O,5.560263569
CC(C#C)(CN)N,5.952088545
C=C1CCCC1O,6.156688286
CCC(=N)N(C)C,5.42192473
CCOCC(O)C,6.21905023
CC#CCCC=C,6.520043607
CC(C(=C)C=C)O,5.974109234
OCC(C=C)(C)C,6.209810626
COCC=CCN,5.66767823
CN(C(=S)N)CC,5.688911612
OCCC=CCO,6.385974427
CC1=C(C)CNC1,5.020727059
CC(C1CC1O)O,5.872122649
CN(CC1CC1)C,4.891883475
COC1CNCC1,5.127300507
CC1CCC1(C)O,5.635348121
CCNCC=NO,5.480712919
CCC1CNC1C,5.234162206
OC1CNC1(C)C,4.446078537
CC(NC)CC#N,5.433591509
C1CC2CC(C1)C2,6.404517391
OCCCOC=C,5.950201081
C=CC1CC(C1)C,6.198391607
COCCC=NN,5.567246858
CC(NC=O)CN,5.628147495
CC=CC(=CC)C,5.322609106
CN1N=CCC1C,4.80532208
COCC1CNC1,5.356512062
CC(COC=C)O,5.932671796
CC1=CCC(C1)O,5.801298531
CC1C=CC(=C)C1,5.558906537
O=CC=CC(C)C,6.831285233
C=CC1C(C1C)C,5.607571513
NCC(CO)(C)C,5.585836217
CCCC1CC1O,5.53227093
CC1C(C1(C)C)N,4.72327462
CNCCCN,5.159641147
CC(C1CCO1)C,6.408821336
CC1CN1CC=C,5.708411438
CC(C1CN1)C=C,6.147288543
CCCC#CC=C,6.226326803
C1CCCCCC1,7.059382807
CCN(C(=N)C)C,5.513545296
CCN(C=N)OC,5.625329183
CCC1NC1CO,5.94142505
CC(C(=N)N)CC,5.875995593
CCCCC#CC,6.550311718
CCOC1(C)CC1,5.412028053
CC(C(=N)N)CC,5.875995593
CC(C=C)CCC,6.506698211
CC1=C(C)CC=C1,5.145786599
NCCC=CCO,5.645698685
CC1(N)CCC=C1,5.542021672
CC12CNC(C1)C2,5.190881304
CC1C2C1CC=C2,5.447269265
CC12CCCC2C1,5.619443085
CONC(=N)CC,5.46815366
CCNC1CC1O,4.427186451
CC(C(O)(C)C)N,5.348601653
CCC(C=C)C=C,6.233269982
CCOC(OC)C,6.658990893
NC(=N)CC1CC1,5.88158359
CCN1CCC1,4.915940883
CCNC=NCC,5.499735429
NC1C2CCC1N2,5.552665575
CC=CC(C=C)C,5.992568251
CCC1=CCOC1,5.825490391
CN(N=C)CCO,5.267345855
CC(C1CCO1)C,6.408821336
C=C1CNCC1N,5.164141505
CCN1CC=CC1,4.820558858
CC1(CC)CC1N,4.544053156
CC(C=C)COC,6.242448197
CC1CCC1CO,6.43682105
COC(C=C)CO,6.101225902
CC1CC(C1)(C)N,4.757510344
CCC1CNC1,5.251901916
CC(=C)CNC=N,5.910029462
CNCC(C)C,5.197947996
CC(=CC=C)OC,5.140366007
C1CC2C(C1)CN2,5.432863604
NCCC=CCO,5.645698685
CNCC(CO)N,5.077392759
CC1CCCCO1,6.354426128
NCC1CC1(C)N,4.701404029
NCC(C=C)(C)C,5.331499588
CC1(C)COC=C1,5.482841476
CCC(C=C)(C)C,6.461960465
CCC1(C)CNC1,5.247016409
CC1=C(C)CCO1,4.913619234
COC=CC(O)C,5.825461737
NC1CC(C1)(C)C,5.153888222
CC1C=CC(C1)C,6.038322968
CNN(C(=O)C)C,5.269614796
CNCC(N)C,5.058123877
CC=CCN(C)C,4.894676208
CNCC1CN1C,5.368948352
CCON=CNC,5.022908516
CNCC#CCN,5.564312027
CNCC1CCO1,5.307368083
O=CN(N(C)C)C,5.157105698
C1CC(N1)C1CC1,5.337269629
CC(C#C)C(O)C,6.370800452
CC(=C)OC(=C)C,5.723358905
CN(N=C(C)C)C,4.70982495
CC=CC1CC1O,5.096675873
CCNC(=N)CC,5.668403577
NC1C(C1(C)C)O,4.599492002
CN(C(C)(C)C)C,4.83666651
CC=CC(=O)CC,6.612060153
OC1C(C1(C)C)O,5.153504133
OC1CC1CC=C,5.663596656
CC(C=C)(CC)O,6.35704713
CC1COC2C1C2,5.565097402
CCCNNC=O,5.188938628
CCON=CCN,5.885004063
CN1CC1C1CN1,5.695096546
COC1C(C1C)N,4.384638053
CN(C1(C)CC1)C,4.659659537
CN=CNCC=C,5.552934723
CON(C(=N)C)C,5.535922618
CC1=CCCC1C,5.733345869
COC(=C)C(=C)C,5.552323174
CC(NC)CCO,5.21537453
O=CCC(C)(C)C,6.711601278
OCCCCC=O,6.690665806
CNCC(=C)CO,5.327143505
CC(OC=NN)C,5.037041981
C1CC1CC1CN1,6.200311344
OC1CNCC1C,5.261355973
COCCC(O)C,6.470121872
COCC1(C)CC1,6.145567613
CC=COCCO,5.578547045
CC(C(=O)N)CC,6.676138347
CC(=CC1NC1)C,5.608054026
COC(C=C)CN,5.330334477
CC(=NO)CCN,5.738487409
CC1(CN)CC1O,5.375213341
NCCCCC=C,5.718136547
N=CNOC(C)C,5.624346334
CCC(O)(C)C,6.477765826
CN1CCC(C1)N,4.865535928
CC(=C)C1CCC1,6.032081027
CC1OCC1(C)O,5.775129083
CCC(OC)(C)C,6.338505827
CCC1CCC1O,5.974366954
NCCC(CO)N,5.533410298
CCOCC#CC,6.502414212
OC1CCC1C=C,5.556306079
CCC(CC)(N)C,5.635922989
NCC(=C)C(C)C,5.635433511
CN1C(C1C)C,5.637926374
CC(C#C)CC=C,6.63363248
C#CC1(C)CCC1,6.507399748
CC(C(C)C)O,6.398610231
NCCCNC=O,5.641324398
CNN=CC(O)C,5.230612125
OCCCC(O)C,6.717775953
CC(=CC(=N)N)C,5.688249151
CC(C)(C)C,7.189869824
CN1CCC1CO,5.022189999
NCC1CC1C=C,5.709485662
CC1CN=C(N1)C,5.309001202
CNC(C(=O)C)C,5.328692922
OCC1(C)CNC1,5.334866863
CC1=CCNCC1,5.381737275
OCCCC(=C)C,6.191684623
CC1C=NN(C1)C,4.879154417
CC1CNC1CN,5.108717679
NCC(CO)(N)C,5.103499539
CC#CCCCN,5.645034046
CC1(CC)CCN1,5.284692524
CCN=C(NC)C,5.347655431
CCC(C=O)C=C,6.409647529
C=CCN(N=C)C,5.213850093
CCC(CC)O,6.668960198
CC#CCC1CC1,6.590575256
CC(=CC#C)CC,5.949748555
C=CCN(N=C)C,5.211909376
CC(C=CC)CO,6.084764637
OCC(=C)C(O)C,6.316589357
C=C1CCNC1C,5.259702717
OC1COCC1C,6.353203112
CC(C(C)C)C#C,6.829557744
CC=COC=CC,5.345585106
NCC(C=C)(C)C,5.331499588
C=C1CNCC1C,5.23599639
CNC(C(=O)C)C,5.328692922
CC1=CC=C(C1)C,5.057388407
C1CC(C1)C1CO1,6.63260808
N1CC2CC1CN2,5.43615719
CC=CC1CCC1,5.946612278
CCN=CN1CC1,5.713674503
CC=CC(CC)O,6.213769449
CC(C(N)C)N,5.007729779
CCC=CCC#C,6.389835806
CNCCCC=O,5.312473676
C=CCC1CNC1,5.337650752
CC1=CCCOC1,5.855312425
C=CCC1COC1,6.518027052
CC1CN1C1CC1,5.387509874
CCC1(CO)CO1,6.646387824
CC12CCCC2C1,5.619443085
CC1CCC(=C)C1,6.03704855
CC(C(C=C)N)O,5.316328498
CC1NC2CC1C2,5.219900575
CNCC#CCC,5.4150726
CNC(C=C)(C)C,5.290110559
CCNCC(O)C,5.21305952
NCCC(CN)C,4.998208129
CC1CCNN=C1,5.221083999
OCC(CO)(N)C,5.698671716
CCC#CC(N)C,5.863840914
CN(C(C)(C)C)C,4.83666651
N=CNCC1CC1,5.745539407
CN(C(=O)N)CC,5.798180894
NC1CC=CC1C,5.657112289
CNC(=N)C(=C)C,5.848825718
CCON=CCN,5.885004063
CC1CNC1C=C,5.35814431
CC1COCCO1,6.084218994
CCC=CCC=C,6.056334874
CC(CNN=C)O,5.518386367
CC(OC=C)CN,5.353804473
CC12OCC(C1)C2,6.16673049
NC1(CO)CC1N,4.036837939
CN1CCC2C1C2,4.651059047
CC1CC1CCO,5.998492771
CN=CN(OC)C,5.301759895
NCC(CO)CO,5.609425752
CC(=C)C1CNC1,5.482374937
CC(C1CNC1)N,5.252014762
CCC(=CC)C,5.762285493
CC(=NN)CCC,5.275998645
CC(=O)NCCN,5.65710603
CC(NC)CCN,5.102421016
CCON=CNC,5.022908516
COCC=CCO,6.331132952
CNC(=O)N(C)C,5.81838895
CC#CCC(=C)C,6.247613737
CC1OC1CCO,6.781821465
CNCCCC=O,5.312473676
CCC1C(N1C)C,5.626072762
CC(NC)CCN,5.102421016
CCC1NC1C=C,5.737657652
OCCNCC,5.276304147
CCC1(C)CCC1,6.328533529
CC=CC(O)(C)C,6.212542079
NCC(N1CC1)C,5.489968958
C=CCNN=CC,5.188539818
NCC1C(C1C)O,5.54956187
CC1C(N)CN1C,4.931203757
CCC1(N)CC1C,4.498506442
COC1CC1(C)C,5.182498941
NCC=CC(N)C,5.738405421
C1CCC2(C1)CO2,6.883751343
CC12C=CC(C1)C2,5.679385854
CCN(CC)CC,4.795061423
CC=CCC#CC,6.131639784
CC=CCC(=C)C,5.973843624
CC=CC(C=O)C,6.136191952
C=CC1CNCC1,5.158586162
CC(=CC#C)CC,5.949748555
COC(=CC)C=C,5.387772627
NCCCOC=C,5.757883259
COCCNCC,5.283995586
CC(C=NN)CC,5.527968998
CCC1(CO)CN1,6.03777221
CN1CCC2C1C2,4.651059047
CCOCC(C)C,6.483998733
CCN(C=N)OC,5.625329183
CN1N=CCC1C,4.80532208
CCCS(=O)(=O)C,7.383992822
COC1CC(C1)N,5.077193572
NCC1CC1(C)C,5.582506548
C=CC1CC=CC1,6.173921973
OCCC(CC)C,6.687227809
CCC1CC(C1)C,6.451272508
COC1C(C1C)C,5.364065647
CCC(=NC)NC,5.38164862
COC1=CCCC1,5.16018211
NC1CC1N1CC1,4.477358667
N=CNOC(C)C,5.624346334
OCC1CCC1O,6.162286161
CCC(=NO)CN,5.713933774
CCC(C(=O)N)N,5.699672605
CC(C1CC1N)N,4.782629813
CC1NCCC1C,5.097795785
CN(C1(C)CC1)C,4.659659537
NCC1(C)CC1N,4.480955715
CC(CN1CC1)O,5.819765167
NCC=C(CC)C,5.449712304
CC(=NN)OCC,4.973661623
CCC1CN(C1)C,4.875984317
CC(C1(C)CO1)C,6.889152588
CC1OCOC1C,6.53174206
CCC=C(OC)C,5.34705357
CCON=CNC,5.022908516
C1CC2CC1NC2,5.119730731
CC1=C(C)COC1,5.559796104
CC1NCC2C1N2,5.31633979
C=CC(C(C)C)N,5.531353797
CC=CCCC#C,6.268310292
CCCC(=C)C,6.156375545
CNC1CC(C1)N,5.156259451
CNCC=NOC,5.47718409
CC(C1OC1)(C)C,6.904342971
CC(=CCN)C=C,5.449085435
NCCNCC=C,5.042570847
CC(=CC)C1CN1,5.61316215
CC1CN2CC1C2,5.621460484
C=CCOC1CC1,5.738723332
CCC1CC1C#C,6.08878504
NCC1CC(C1)O,5.658748483
OCC=CC(O)C,6.393465861
CCCC(=O)OC,7.303104677
NC1CNC(C1)C,5.131266705
CC1(C)CNCC1,5.103775517
CC(C1NC1)(N)C,5.601939216
C1CC2CC(O1)C2,5.459037651
CNCCNC=O,5.368429213
CCCC(C)C,7.029969624
NC(C(C)C)C#C,5.844466669
CCC1CN1C=N,5.90908441
N1CCN2C(C1)C2,4.949738449
CCN1CC(C1)N,4.902846241
C1CNCCOC1,5.29422397
CNCC(OC)C,5.216573165
C=CCNCC=C,5.410349436
CNCC=C(C)C,5.150339856
O=C1CCCC1C,6.384773697
NC1CC1N(C)C,3.973177467
CCCC(C)C,7.029969624
COC=C(CC)C,5.205905344
OC1CC(C1)(C)O,5.781053222
NCCC(CN)C,4.997824394
CC1CC(C1O)O,5.933293631
CCC(=C)CC#C,6.418760055
COC1CNCC1,5.127300507
CCCNCCC,5.186479343
C=CCOC=CC,5.556142647
CC(C#CC)CN,5.744807338
O=C1CC(C1)(C)C,6.375412703
CC=C1CC=CC1,5.637718098
NC1COC(C1)C,5.601096479
CCNN=CC=C,5.018975761
OC1CCCNC1,5.298600924
NCC=C(CN)C,5.474074072
OC1C(C1(C)C)O,5.153504133
CCC(CC)N,5.653049953
CC(=C)OC(=C)C,5.723358905
CC(C#C)CCO,6.783334066
CC1C(C1(C)O)C,5.231905156
CC(C=C)CC,6.513165517
C1CC2C(C1)CN2,5.432863604
CNC(C#C)CN,5.036441888
CC(C=C)C=NN,5.574778266
CC(CC(=N)N)C,5.873846192
CC1NCC2C1C2,5.261590345
OCCC1(O)CC1,5.691690332
NCC(CN)OC,5.372318593
CCC1(O)COC1,5.937932494
CCN(C(=N)C)C,5.513545296
OCCCC1CN1,6.164550068
NC1CCCC1,5.582126568
O=C1CCCC1C,6.384773697
OC1CC2C(C1)C2,6.002300898
CCC(CO)CO,6.472662627
NCC1(O)CC1N,4.384276169
CC=NNC(C)C,5.118195383
CCC=CC(=O)C,6.684014905
CC1OCC(C1)C,6.481311091
C1CCC2(C1)CC2,5.951298952
CC(C(=N)N)C=C,5.907006167
CCCCC(=O)C,6.674853751
NCCCC1CN1,5.744133176
CCCOC=CC,5.520085284
CCC(=NN)C=C,5.197984024
CC(C1COC1)N,5.761959446
CC=CC=CCO,5.522677034
CN=CNC(=C)C,5.194839991
CCNCC#CC,5.356951417
C1CNCCOC1,5.29422397
COCCC(O)C,6.470121872
CNC1CCC1N,4.314849792
CC12C=CC(C1)C2,5.679385854
CC(C(N)(C)C)C,5.250327492
CC(C=C)CN,5.607181356
NCCNCC=C,5.042570847
OCCCNC=N,5.794883933
CCC(C=O)CO,6.511876541
CC1C2C1CCN2,4.47405836
CCC=COC=C,5.580699086
CCC1CNN=C1,5.181371491
CC(CN1CC1)O,5.819765167
CC1(C)CCCO1,6.402014622
CN(C(C)(C)C)C,4.83666651
C=CCC1CCN1,5.393682589
CNC(C(=C)C)C,5.270000137
C=CCCOC=C,6.024054072
C=COC(=CC)C,5.378314951
CCC(CO)(O)C,6.176364033
CCC1CC1(C)O,5.274489963
CC=NN1CCC1,4.946076284
NC1C2C1CCN2,3.895556296
CC(C(=C)C=C)O,5.974109234
CCCCNC=O,6.590926773
NCCCC1CN1,5.744133176
CC1CC1C(=O)C,6.606944356
CC=CC(=C)CC,5.600630919
COC(C=C)CO,6.101225902
COC(=C)CCO,5.841844742
CCOC=NNC,4.802632069
CC(NN=C)CO,5.531319755
CCCCC(O)C,6.680540499
CC(C=C)NC,5.283971476
CC1C=CC(C1)N,5.61213179
NC1CCC(C1)O,5.581198605
C=CC1CC(C1)N,5.473214491
CCC1OC1CO,6.74948703
CC1CN1CCO,5.747206078
C1CC(C1)C1CC1,6.198489214
CC(C(N)C)N,5.007729779
CNCC1(C)CO1,5.371375908
NCC1CCCN1,4.919476352
CC1(C)CC=CO1,5.410563807
CCCC(C#C)N,5.932026287
CCN1CC(C1)N,4.902846241
CC(C1CO1)OC,6.534072798
CCCCNN=C,5.367765636
CC(C=O)CNC,5.231107753
CC1C(C)NC1C,5.24958277
CC1CNN=CC1,5.203854638
CC=CC(C)(C)C,6.095679212
CCC(=C)C1CC1,5.715619166
C1CC2CN(C1)C2,5.127548621
CCNC(=N)C=C,5.854406939
COC(=C)C(N)C,5.647225843
COCC#CCC,6.465653134
CC(=COC)CN,5.205484003
CCCC=NOC,6.378225573
CC1COC1CN,5.574175615
CC=CCNN=C,5.42317855
NN=CC(C)(C)C,5.509826885
CC1(CC1O)NC,4.151389524
CCC(CO)CC,6.56701247
CCOC(C)(C)C,6.403336906
CCCOCCN,5.519728679
C=CCNN=CC,5.188539818
CC1(O)CNCC1,5.224849893
CC=CC=NNC,4.825050072
CCOC1CC1N,4.406635395
N=CNCC=CC,5.823515959
CC(NC=N)CC,5.813072523
CC1CC(C1)(C)N,4.757510344
CN1CCC1C=C,5.031448133
CC1(O)CC1(C)N,4.248843017
C=COCC(=C)C,6.000540973
CCC1(C)CN1C,5.457286271
CC1CCCC=C1,6.0545082
CNCC1COC1,5.331548269
C=NN(C1CC1)C,5.141762088
CC1(C)CNC1,5.269334682
CCC(NC)(C)C,5.126406967
CCC(=N)N(C)C,5.421302922
CC(C(C=C)N)N,4.617111139
NCCCC(=C)C,5.625467662
C=CC1CC1C=C,5.357616464
C=CC(C=C)(C)C,6.195208962
CCCC=NN=C,5.931373867
CCOCC(=N)N,5.900309333
CN1CCC1(C)C,4.817847079
CC(C(C)C)N,5.610667191
NCCCCC=C,5.718136547
CCN1CCC1C,4.938227101
NCCOCCO,5.563875638
OCC1CN1CC,5.727944869
CNCC(=C)OC,5.263300255
N1CC(C1)C1CN1,5.329155326
NC1CCCC1N,4.857910069
NNC(=O)C(C)C,5.300999255
CC(C1CNC1)O,5.353169522
C=CCC(=C)C=C,5.960909556
NC1C(C1(C)C)N,4.567928928
CN(N=C)CCO,5.267345855
CCC1=CC=CC1,5.365935016
CCC(=NO)CC,6.357439111
CNC(C(N)C)C,5.000392878
OC1CCCC1O,5.959057493
NC1CCC1(C)N,4.298052168
CCCCC(=O)C,6.674853751
CC1(C)COCC1,6.437719163
COC1CC(C1)O,5.994360856
CC(C#CC)C=C,6.3202814
CC1COC(=C1)C,5.230019107
CN(C=O)NCC,5.188237771
CC(C1CC1)N,5.688554599
CCCC1COC1,6.5472863
NCC=C(C)C,5.477597213
CC1C(C1(C)C)C,5.595013724
CCC1CN1N=C,5.678037991
CC(C(C#C)N)N,4.831678008
CN1CCCN=C1,5.323387679
COC(=C)C(=C)C,5.552323174
C=CC(C=O)(C)C,6.364267784
CC1C=CC2C1C2,5.626641344
C=CC1CC(C1)C,6.198391607
CN(C1CCC1)C,4.881853271
CC(C1CO1)OC,6.534072798
CNC(=O)C(C)C,6.589340702
CCC(=CC)OC,5.240994471
CC1NC1CCO,6.032603268
CC12CCC(C1)N2,5.462833179
OCC1=CCCC1,5.681288502
COCC1NC1C,5.956595569
CCCC(=O)OC,7.3000007
NC1CC1CCO,4.800139941
OC12CCCC2C1,5.200288639
NC1(CO)CC1N,4.036837939
NC(CN)CC=C,5.211995119
CC=C(C=C)CO,5.684198271
C=CCC(C=C)N,4.50599502
OCC1CC1(C)O,5.420744789
NCCC#CCC,5.690575644
CCC(N)(C)C,5.649335951
N=CN1C(C1C)C,5.859453892
CC1C(C1(C)O)N,4.331954715
CCC1CC1OC,5.433730668
CNC(C#CC)C,5.394156911
CC1C=CCC1C,5.979530997
CC(OC)CN,5.451823745
CC1=COCCC1,5.229540404
CC1C=CC(=C1)C,5.426087475
CC1CC(C1N)N,4.430498378
CC1CC(O1)(C)C,6.442542546
CC=CC=NNC,4.825050072
CNCC(O)(C)C,5.153958836
COCCN(C)C,4.915895631
CC(C1COC1)N,5.761959446
CCCNCC=O,5.369668311
CCC(=NN)OC,4.973926363
CC(=N)NCCO,5.938875696
CCCC(=N)NO,5.633124514
CCC1(CO)CN1,6.03777221
N=CNC1CCC1,5.695351163
CC(C(=N)N)CO,5.812081946
CCC1CNN=C1,5.181371491
CC#CCC(N)C,5.682569206
CC(=CC)C=NN,5.012453869
CC1C(C1(C)C)O,5.476776273
CNCC1CC1N,4.959022734
CC(C=O)(CC)O,6.407080677
CC1(CO1)C1CC1,6.332130495
C=CCNC1CC1,5.050393091
C1C=CC2C(C1)C2,5.527783879
OCC=C(CN)C,5.868121947
OCCCC(=N)N,5.25683303
OCC=CC(O)C,6.393465861
CNCC1(C)CO1,5.371375908
CCCOC=CC,5.520085284
CCN(N=C)CC,5.090267942
CC(=NNC)CO,5.10892386
NCCC1CCC1,5.624101187
NN=CCCCO,5.380748712
CC(C#C)C=CC,6.304350758
CCC1CC(=O)C1,6.428742448
CC1CC(C1N)N,4.430498378
N1CC2C(C1)CN2,5.43708314
NCCOCC=C,5.754584149
COCC(CC)N,5.717391826
CCCC(=O)C=C,6.736621534
CCCNC(=O)C,6.456679522
CCC(C=NO)N,5.889343329
NCC1CCC1N,5.234416007
CC(C1CN1)NC,5.296527741
C1COCCOC1,6.188458085
CC(CC)CC=O,6.679518493
CNCC1(C)CC1,5.245167666
CCC(C1CC1)N,5.651949579
CCC(CC)O,6.668960198
C1CCCCC1,6.968263121
OCC1CCCC1,6.606416591
CC1CC1N1CC1,5.302884842
CC(C1(C)CN1)C,5.907631512
CC1CC(C1O)N,4.947973926
N=CNC1CCC1,5.695351163
CCCOCCN,5.519728679
CC12CCCC2C1,5.619443085
CCNCC(=O)C,5.245098631
CCC(C#N)NC,5.748586947
NC12CCN(C1)C2,4.000364268
CCC(C#CC)O,6.626611041
CC(CNC=O)N,5.691436395
CCCCNC=N,5.911402713
CC(C(O)(C)C)O,5.948035434
CC1=CCC(C1)O,5.801298531
CCC=CC=NN,5.079407545
CN=CNCCO,5.606080138
CC(C1CC1O)N,5.579185152
ONC(=N)C(C)C,5.637285328
CC=C(C(O)C)C,5.944714909
C=C1CC=CC1C,5.922790194
CCOCOCC,6.691849883
CC#CCCCN,5.645034046
CCC1CC(N1)C,5.293123269
CCOCOCC,6.691849883
C=NNCC1CC1,5.394238491
NCC1CC(C1)C,5.598058789
CCC=NN1CC1,5.617246554
CNCCOC,5.315462277
CCC(C#N)(C)C,7.425614019
CCOCC(=C)C,6.075899898
CNCCC(=O)N,5.301380187
CCOCC=CC,6.047370704
CC12CNCC2C1,5.225764904
CC(CC1NC1)C,6.086392178
C=CCNCC=C,5.410349436
NC1CCCC1N,4.857910069
NCCCC1CO1,5.730541462
CC(=CC(O)C)C,5.971981983
CCC1(C)NC1C,5.816048797
COCC1CCO1,6.20898261
CC=COCCO,5.578547045
CCCC#CCC,6.63805368
CNNC(=O)CC,4.953377103
CC(C=NN)CC,5.527968998
CC1=CC=C(C1)C,5.057388407
C=CC(N(C)C)C,4.887053479
COCC1CN1C,5.757869681
NCC(=C(C)C)C,5.384424917
CC(C(O)(C)C)N,5.348601653
CC(C(=N)N)C=C,5.907006167
C=CCC(C)C,6.50794784
CC1C2C=CC1C2,5.690001728
CCC(=NC)NC,5.38164862
CCNCC1CO1,5.360680631
CCC1CN=CN1,5.417511177
CN(C(C)C)C,4.777611595
OCC(=C)C1CC1,5.731748778
CC(C=C)NCC,5.276933112
NCC=CC(N)C,5.738405421
CCCC(C=O)O,6.5168196
CC1OC=C(C1)C,5.13235829
CNC(C(N)C)C,5.000392878
CC(C(C)C)N,5.610667191
CC1(C)CCCN1,5.101985796
C=CCOCC=C,6.467763079
CCCC(CN)N,5.05942216
NCCCNCC,5.1560481
CC1CC(O1)C=C,6.384696416
CC1CNC=NC1,5.527333122
CCN(C=N)OC,5.625329183
CN(C(=S)N)CC,5.688911612
CCC(CN)(O)C,5.501547871
OCCCNN=C,5.424010647
CC(NC(=N)C)C,5.623625885
OCC=C(CO)C,5.957720352
NCC(=C)C(N)C,5.414829112
CC(C1CC1N)N,4.782629813
N1CCC2C(C1)N2,5.146921995
CCCCC(=C)C,6.140889728
CCC1(CO)CC1,6.298471952
COC=CCCN,5.351247636
C=CC1CC(C1)N,5.473214491
CC1=CCCC=C1,5.219670448
CNC(CO)CN,5.073739737
CC1OC1C1CC1,6.304636369
C1CN2CC1CC2,5.63654028
CC1OCC1(C)N,4.856782864
CC(=NNC)C=C,4.965924089
CC1C2C=CC1C2,5.690001728
CCCCCOC,6.552591924
CC1CCCCN1,5.182123805
NC1CN2CC1C2,5.145511846
NCCC=CCN,5.547871225
OCCCCC=C,6.54082362
CC1C2CCC1C2,6.256172539
OC1CC1C1CC1,5.36282995
O=CC(C(C)C)O,6.518433508
NCC(CO)(O)C,5.545200862
COC1CCCC1,6.371091043
NCC1(CO)CC1,5.903906217
C1CCC2C(C1)C2,5.939947716
CCC1CC=CO1,5.417613029
CCCC#CC=C,6.226326803
OCC(C1CC1)O,6.57154559
CC(C1CO1)CN,5.691072796
C=C1CC2C(C1)C2,6.040847996
CCC1(N)CC1,4.718571674
C1CC(C1)N1CC1,5.606827417
CC1=C(C)CNC1,5.020727059
CC=NN1CC1C,5.568525658
CC1CC(N1)CO,5.39078931
CC1CN(C1)N=C,5.191940589
NC(CN)CC=C,5.211995119
NC12CNC(C1)C2,5.292260967
CC(C#C)OCC,6.720722865
C=C1OCCC1C,5.58209503
CC1CCCNC1,5.179774645
CC1(O)CCC=C1,6.322034576
CC1CC(C1N)N,4.430498378
N1CC2C(C1)CC2,5.183177185
C1CC2CC(N1)C2,5.021866428
